scenario,scenario_label,rep,u_mean,u_sd,u_skew,u_excess_kurtosis,u_q01,u_q05,u_q50,u_q95,u_q99,contam_share
N2,N2 Extreme t3 tails,1775,-0.06791494381915752,0.9581390420854198,-0.9476429050186627,7.297520758284335,-2.862540636240166,-1.526862715373521,-0.03834804479820461,1.3218540751292491,2.016000074458121,
N3,N3 One-sided contamination,1775,-0.03308586945911082,0.7485766278566023,3.129333647711951,24.800250550026526,-1.5731044455631293,-1.054072986540246,-0.06927327065991953,0.9140391780298633,1.4916467849517174,0.006
N0,N0 Normal,1776,0.028883129895405858,1.0391794284967015,0.14965998058229213,-0.21779903735702177,-2.230483725372484,-1.5709329558671208,-0.005170718357006394,1.8240578055263543,2.3434567824806147,
N1,N1 Severe skewness,1776,-0.007066125298677491,0.8785328646068565,2.149773720029446,5.545259952041484,-0.7065067485791425,-0.7010146183786528,-0.31862234224409114,1.7166487419047132,3.527749343750027,
N2,N2 Extreme t3 tails,1776,0.017064446679935272,1.0403165193978985,-0.4765182144064018,10.124964330351299,-3.292395852111442,-1.4211829490407208,0.03613320796081387,1.5666478254704692,2.597246333328379,
N3,N3 One-sided contamination,1776,-0.02162829924491219,0.8646231097375813,3.9128384321175225,27.964955565937498,-1.4449912775166238,-1.0532310053555152,-0.043833146714074,0.8912113037976467,1.8110355620557086,0.01
N0,N0 Normal,1777,0.06837599088085124,1.0081161546938442,-0.10802521620731212,0.021926827574237695,-2.461720302269208,-1.6344731715421201,0.11825323873654935,1.7202547911903414,2.277876387772557,
N1,N1 Severe skewness,1777,0.018195576023402504,0.9906503206068245,2.7881415197153876,11.996944369188052,-0.7070142591367208,-0.7035046645171247,-0.35952828575470597,1.9826784062437903,3.7107625718818373,
N2,N2 Extreme t3 tails,1777,0.04250175883858086,1.2568037833582926,7.628373805215541,113.01713067895854,-2.346935966912293,-1.4089693406832462,0.008669989608026559,1.2905967684579938,2.123148067445787,
N3,N3 One-sided contamination,1777,0.01151235131881734,1.0672917125211483,3.4590399824728935,16.40480899855961,-1.5708330265215942,-1.058988237072985,-0.14746097611660255,1.1061901926801843,5.850516790599944,0.024
N0,N0 Normal,1778,0.009478229654242302,1.0252522442510426,-0.0966791318457621,0.15737136481742153,-2.185343604560971,-1.6649167300156096,0.030240932322552486,1.6595485717182639,2.241248457848372,
N1,N1 Severe skewness,1778,-0.052107716100328515,0.8747814187156068,2.560198146586129,9.381471030677567,-0.7069673821599589,-0.7036805650313401,-0.3662865542546574,1.6377948214441893,3.1522079724447516,
N2,N2 Extreme t3 tails,1778,0.05357432003079353,0.8026790706352721,0.1286433573199987,2.6926485842336154,-2.1631865988835193,-1.1625989333326006,0.07970671515338029,1.2007630974078392,2.3133874139663733,
N3,N3 One-sided contamination,1778,0.012892812435545296,1.0839158611684812,3.707731069142655,17.483782903069827,-1.2961712315410814,-1.0489693287592057,-0.12352319463402761,0.9812751667971655,5.7733167137323935,0.026
N0,N0 Normal,1779,0.1269444276626511,1.0032369740688882,-0.13111326489131098,-0.3288405651070305,-2.1655388445954067,-1.5864441502455053,0.16155433730545327,1.7525842262859124,2.151156695614818,
N1,N1 Severe skewness,1779,0.00971638208028712,0.9380020551905977,2.1319242133099023,5.506134826346431,-0.7067160706609801,-0.7041842965747964,-0.38782674634804154,1.9407194802289558,3.2129120206138957,
N2,N2 Extreme t3 tails,1779,-0.05153330246226474,0.9853414648859896,-0.9979457300510679,5.206920424240083,-3.8312238258493676,-1.7819015150068835,-0.012189292843001376,1.4226899018793635,2.367564551787689,
N3,N3 One-sided contamination,1779,0.03123840175093842,1.0314654421708656,3.633683081760415,18.33518006449598,-1.4386942066108932,-1.0644432117127194,-0.06933814667819377,1.0448676100843184,5.7072245893947935,0.022
N0,N0 Normal,1780,-0.05838878603738352,1.0047857233771451,-0.06412494381528194,-0.3104304580816817,-2.336497156275967,-1.6959681567079083,-0.032391643670341634,1.5573509825188352,2.0577940336194285,
N1,N1 Severe skewness,1780,0.05648451955494527,1.1328720729443686,3.2734516402178624,17.808013247024515,-0.7070784496932252,-0.704978063347533,-0.352661703074224,2.1348132391895307,4.13317128569423,
N2,N2 Extreme t3 tails,1780,0.028413843711664933,0.8185887706285906,0.2639708627062998,2.8035510384907596,-2.1969422089313655,-1.1402947909635641,-0.002538093937972193,1.278083157339985,2.3901375684441564,
N3,N3 One-sided contamination,1780,-0.06128792097790843,0.9860577396630478,3.8874616474178825,21.002373448143064,-1.5073477126769825,-1.0935295332561972,-0.16757632376543324,0.850970797653765,5.7156656024481505,0.02
N0,N0 Normal,1781,0.04370263577076259,0.9652333677378518,0.13996074588467045,0.260078140315148,-2.1086987114329756,-1.479365424651565,0.04908194028589898,1.7055169387983473,2.560640765387333,
N1,N1 Severe skewness,1781,0.015909116533478037,1.1019715318881476,3.0446264811586663,12.207752210730447,-0.7069718419812487,-0.7011427540691426,-0.42335184634925216,2.376625724052272,4.777610864173811,
N2,N2 Extreme t3 tails,1781,-0.04722133149234084,0.9062027096775765,-0.1716417946973316,4.851473041763305,-2.9291840495837036,-1.664012306721822,0.017150085887322808,1.1738713960817122,1.7693408851324115,
N3,N3 One-sided contamination,1781,-0.02082285890324691,0.8469737005875649,3.464624661987291,21.50844167717109,-1.3046617178052502,-1.017636078819005,-0.07181766296821582,0.9393389161778396,5.3128043442881605,0.012
N0,N0 Normal,1782,-0.04223105901215237,1.0129183362792002,-0.025841648775482333,0.40755014435922376,-2.250126813800139,-1.7260387963566495,-0.013886128301005824,1.513217583286918,2.7656523759698373,
N1,N1 Severe skewness,1782,0.033000777022463186,1.0544484661422684,2.8428228029071168,10.596683995817598,-0.7068318344225497,-0.7032855798173848,-0.36738909288326915,2.1434799493574133,5.169283475660138,
N2,N2 Extreme t3 tails,1782,0.02511831242004263,1.0527973277080942,-7.764137551787126,123.09171967228113,-2.0400826092440525,-1.1075861263402256,0.05914949740256347,1.207390022720515,1.8423482067106178,
N3,N3 One-sided contamination,1782,-0.049158150387338825,0.9479679104101432,3.7789341684536124,22.171901107355538,-1.3838452157000987,-1.0901828643444647,-0.1537194876581363,0.9402473823999025,5.601490769625854,0.016
N0,N0 Normal,1783,0.04368262666053055,1.0318295464847977,0.12859179989808495,0.18650195576066908,-2.205614368687603,-1.7368210783253923,0.058580298394023816,1.7029716083119708,2.7829696462410753,
N1,N1 Severe skewness,1783,0.04282110671729757,1.054638786638613,2.5317872013579987,7.54327778994025,-0.7070474942373187,-0.704340394767717,-0.35604452404153386,2.1169728579765454,4.6539070658007065,
N2,N2 Extreme t3 tails,1783,0.009546352530611696,0.9449778237206425,0.7783974101800739,12.867889780336276,-2.127034117014901,-1.2523932793391765,-0.036073660969165075,1.2941279925358196,2.9084492228507606,
N3,N3 One-sided contamination,1783,-0.0658471651060296,0.8796362435237338,3.603229679619813,21.66456589935495,-1.4632029763302812,-1.090333608341902,-0.1369369545417703,0.8771660776268753,5.179051524645618,0.014
N0,N0 Normal,1784,0.04829967253716799,0.9480659365356631,0.13350276987815565,-0.3011681744200443,-1.9375643120767136,-1.4864180058936283,0.05448675369209938,1.7082734935561406,2.375148351424019,
N1,N1 Severe skewness,1784,-0.03669608262291727,0.9461630379897664,2.79343656480889,10.58671808385576,-0.7069099912689407,-0.7042533594567285,-0.37677703959913356,1.8652374188905168,3.585677504698904,
N2,N2 Extreme t3 tails,1784,-0.05128909240037342,1.038313877654019,-3.0154410164663945,30.064553566863815,-3.4135809194717694,-1.40713067077386,-0.010683599727071016,1.2672904840438397,2.2809924611694625,
N3,N3 One-sided contamination,1784,0.12804045667870645,1.209291108277882,3.2871392061969344,13.067236661904595,-1.4261241647982106,-1.0319487933434388,-0.04231219203256631,1.2287881347180787,5.8833647340335995,0.036
N0,N0 Normal,1785,-0.02106506742608599,1.0178559938181568,0.008758071030892352,-0.23329897607396655,-2.3176701726712534,-1.6654870129591104,-0.06908281628179924,1.6791980198856993,2.343071615448719,
N1,N1 Severe skewness,1785,-0.07090140715851433,0.8362285907768524,2.016358086501209,4.404328313502654,-0.707061374658336,-0.7050741191441995,-0.41747386894771754,1.6928620690443243,3.020283056048439,
N2,N2 Extreme t3 tails,1785,-0.05444048235661202,0.8606185064590884,-1.178129128517688,7.667775915991285,-2.546879376968082,-1.3881257001985272,-0.014980966739696056,1.2157959733261507,1.8355356683853365,
N3,N3 One-sided contamination,1785,0.02750913226026484,1.1925788393104202,3.6567974570823276,16.50918529676946,-1.3306900229909895,-1.079785989092553,-0.140058957475091,0.980133291527039,6.184972273120041,0.03
N0,N0 Normal,1786,-0.03818698083915089,0.9828328906166434,-0.27896568791543647,0.23560381655392737,-2.8117972822235697,-1.6729593126800903,-0.0024525977921886215,1.4927379049216754,2.105832046913789,
N1,N1 Severe skewness,1786,-0.03591686700115128,0.9622637922032037,2.9177882337493117,12.619876936212524,-0.7070515975613195,-0.705052327931087,-0.4299687877980649,1.7613570548443402,3.5615150222306253,
N2,N2 Extreme t3 tails,1786,-0.007666437257218926,0.9239007620813762,-0.473506474979646,5.460884736360095,-2.649558927138105,-1.3881903191234466,0.054149308310087046,1.3401911420994452,2.501474987197296,
N3,N3 One-sided contamination,1786,-0.044567548939301274,0.923651536802596,3.7495194098702815,21.098434803565038,-1.3081686103820942,-1.0598436139695162,-0.1163895145035854,0.8216772666933427,5.538215534500721,0.018
N0,N0 Normal,1787,-0.009364101002987279,0.9970685498627434,-0.0605425729147573,-0.24753551717845967,-2.4093079213228843,-1.646485910235397,0.027140396141500725,1.5476020552620529,2.184493548984424,
N1,N1 Severe skewness,1787,0.09622602919609986,1.0942683884259492,2.271998490109078,6.257431623777954,-0.707077034280296,-0.7055808508378064,-0.34909626418944745,2.3602714354807146,4.132364466305982,
N2,N2 Extreme t3 tails,1787,0.01258070401477727,0.8373925664938259,-0.5344815167188016,4.6838765026865055,-2.2815443950682983,-1.3346514536027345,0.04209651110374969,1.2349128981882602,2.187199914469071,
N3,N3 One-sided contamination,1787,0.010406998782696282,1.0150645657333024,3.7736738309915436,19.90783103682196,-1.3441316884509198,-1.0476753541612942,-0.10620260163192402,0.9627459502168647,5.76367540866231,0.02
N0,N0 Normal,1788,0.04300811008285106,0.9754198451735298,-0.00958975878344647,-0.27812688818690257,-2.1519080857273236,-1.5740795827143568,0.07915206447465958,1.6022736806420126,2.2860349974800935,
N1,N1 Severe skewness,1788,0.013059579858296104,1.0371146201131378,2.2448839809630305,5.174148600984742,-0.7070642067326057,-0.7051661442733203,-0.41899887991698265,2.619051500359218,4.039753647336782,
N2,N2 Extreme t3 tails,1788,-0.035710114726166836,0.8414515008832409,-0.14239203128396558,2.8137843807671192,-2.4169987058957045,-1.3191356849324716,0.0017481249662875875,1.2745589124761745,2.1802844373318018,
N3,N3 One-sided contamination,1788,0.0344178320168957,0.9978855271345515,3.473052051441153,17.86959634757307,-1.396596512244309,-1.0550921339352026,-0.0903597106251493,1.0409304790229472,5.503693244054571,0.02
N0,N0 Normal,1789,-0.06156971274282361,0.9802689663520284,0.197429325799492,0.25743470606416485,-2.1026922260731653,-1.7652687409925947,-0.09855610173106216,1.516540225532505,2.485328970512525,
N1,N1 Severe skewness,1789,-0.07515718242979476,1.0198882716711841,4.527274974794726,37.352476114834644,-0.7070802202048512,-0.7060651877616436,-0.456330422684484,2.0833375154821785,3.210748874318966,
N2,N2 Extreme t3 tails,1789,0.04051937765794885,1.0405347721863205,-1.3391334606129703,25.251675357207496,-2.383317378955389,-1.3402695489543952,0.020132136406135204,1.413933579008224,2.4770303457741654,
N3,N3 One-sided contamination,1789,-0.056337954265380775,0.9705609239459889,3.8194886898162186,22.815398536117275,-1.5296787437478157,-1.084325548157695,-0.1463533677022294,0.9729164603403786,5.962061174578668,0.016
N0,N0 Normal,1790,0.04517862649751908,0.9702711971942427,-0.061322546922043385,-0.10507209187921873,-2.0866942210639023,-1.6021139979235661,0.039128680932709305,1.6834859436007337,2.255240925547577,
N1,N1 Severe skewness,1790,-0.032711396503133275,1.0587645724564172,4.015846955228025,22.782014925189813,-0.7068402089377922,-0.7045036816960477,-0.3869706499862179,1.6193439809259909,4.129436582779523,
N2,N2 Extreme t3 tails,1790,0.04117127142580155,1.0222930260968435,-0.6299799660210412,23.842203234408778,-2.212267303612259,-1.2426943208166903,-0.004080395973108691,1.409330160214237,2.862738514414265,
N3,N3 One-sided contamination,1790,-0.06224827113372449,0.8804497705261323,3.8952571950236257,25.509433131796627,-1.4237296900409475,-1.0768826367191084,-0.10952695141016594,0.8580648162552207,5.553532649554933,0.012
N0,N0 Normal,1791,-0.03944380243565442,0.989924943088703,-0.19954826894611472,0.43030859919168973,-2.7278703622788703,-1.6320950332516861,-0.046520512768080155,1.5055853784654873,2.179293525659481,
N1,N1 Severe skewness,1791,0.07669610791301233,1.1806377503274754,2.745570019444626,9.49707852851376,-0.707046972302137,-0.7037476520393949,-0.3942961322710135,2.6914525130000406,4.834212672567016,
N2,N2 Extreme t3 tails,1791,-0.032283919169779705,1.2359581956582686,-5.475610806749271,79.0494225641232,-2.677256051850971,-1.5328616740953358,0.03783079398165201,1.473401841009044,2.5328227053813324,
N3,N3 One-sided contamination,1791,0.00949532450545691,0.9233628221234254,4.120785939133168,26.57631413429648,-1.4033779103172068,-1.0171329731041308,-0.06645956288174365,0.804773255773301,5.636026710312394,0.014
N0,N0 Normal,1792,0.002114398672767873,0.9679727906480746,0.07854557868330142,0.17328534947558616,-2.2315896482554654,-1.5799615912271476,-0.007898798201653017,1.5711466383206754,2.4683642896333806,
N1,N1 Severe skewness,1792,-0.053774923261933796,0.9271894257771666,2.860682924222994,11.50627073290442,-0.7069904689880745,-0.7046060680583112,-0.4126346546460352,1.7006531344409317,4.052077776153931,
N2,N2 Extreme t3 tails,1792,-0.017643057504100574,0.9598599058194939,1.601271003621428,19.822062720748985,-2.5862943660242883,-1.4389648642749264,0.00857251321903809,1.2697244520429176,2.9967824970798107,
N3,N3 One-sided contamination,1792,-0.07089989232766841,0.8561216597567931,3.57239373517264,23.224068212064573,-1.4165015763051565,-1.0976046096633387,-0.09614667133239078,0.8291910730769028,4.859715722961176,0.012
N0,N0 Normal,1793,-0.04827375546290493,1.0052228016680151,-0.1824832530894153,0.23564025262328903,-2.760858241496399,-1.7107872490713973,-0.014573068685078997,1.5677178920897548,2.2281763141142377,
N1,N1 Severe skewness,1793,-0.012978986183415194,0.9618037164162514,2.589200185291282,9.509498518968785,-0.7067931607868978,-0.7033171856894751,-0.38946743321410804,1.9667078705028171,3.3760448434077075,
N2,N2 Extreme t3 tails,1793,0.059987034365409274,0.8978285840795744,0.14092992046012467,13.894735254915847,-2.054014465328551,-1.135292601551616,0.07294987809944059,1.3812526882034522,2.3884089095437373,
N3,N3 One-sided contamination,1793,0.0013457255200916974,1.0272350481705996,3.8425800665930283,19.8473511326022,-1.4451027967204377,-1.0259221330847175,-0.1236996886524419,0.9185465543127053,5.811462122573429,0.022
N0,N0 Normal,1794,0.0797756668546024,1.0124785636830547,0.021774853586453615,-0.24960169415663147,-2.1046252296735406,-1.6096935444912908,0.081650160730257,1.770080507338524,2.386810161405701,
N1,N1 Severe skewness,1794,-0.0575289993747959,0.9319535748532076,2.406028809227688,6.327387961520484,-0.7070893561550873,-0.7045454386025325,-0.4180536160391314,1.8618490796176064,3.528631666576784,
N2,N2 Extreme t3 tails,1794,-0.02778357647075179,0.9618054898751413,-0.9753021450688053,6.64084458066233,-3.5043918816481505,-1.3713339943405036,-0.00036263852478550653,1.3791154438708733,2.217747679630547,
N3,N3 One-sided contamination,1794,-0.035809464143123665,0.9007802576723435,3.8153985942037534,23.10430766630966,-1.326228370485383,-1.0018313448970886,-0.11944748549763626,1.0038799056497494,5.400283678056173,0.014
N0,N0 Normal,1795,-0.02507884262266204,1.0068261389274624,0.019071042680432197,-0.3148040197914903,-2.1646383709069315,-1.6463104619660718,-0.016066097900540623,1.5954271438195715,2.2200278366246304,
N1,N1 Severe skewness,1795,-0.040228456023441654,0.9462294335036,2.4490385180952803,6.608319268292085,-0.7070515128355173,-0.7025612931603873,-0.40759979566908267,1.9687070691791249,4.054214929720241,
N2,N2 Extreme t3 tails,1795,-0.08228603663405779,0.8793089816533517,-0.3920291300402211,3.55498708101796,-2.5909173304517905,-1.4950568360015024,-0.03820991825278544,1.137307718312678,2.1744148466514788,
N3,N3 One-sided contamination,1795,-0.03258524867126083,0.997573500229274,3.7321588130120746,20.570947811138197,-1.3360196892423473,-1.126768025312321,-0.15807767564967523,0.97868061240851,5.802775642500375,0.018
N0,N0 Normal,1796,0.06608290978330052,1.0441288527066213,0.10187639240275066,0.35120450572381,-2.266670898079691,-1.5332184797533288,0.021987323328745024,1.7988341334953328,2.5337067664233417,
N1,N1 Severe skewness,1796,0.026625285854986514,1.0413674390468146,2.798273293881526,10.490550156858571,-0.706563116631754,-0.7023252182329064,-0.36882126938778603,1.9985324595058886,3.746461698040941,
N2,N2 Extreme t3 tails,1796,0.07031834682639021,0.8426716935393149,0.6538503066270939,4.4580114163341875,-2.0287787072866346,-1.0093532615232563,0.0229939429157116,1.5695037433325694,2.8741503525443735,
N3,N3 One-sided contamination,1796,-0.008664523472246837,0.9050569189595745,3.8698908786607857,23.607429585710776,-1.2803617695757399,-0.9964578300198693,-0.107078060051158,0.948298999402139,5.537626399120163,0.014
N0,N0 Normal,1797,-0.04273904881809196,0.9730752603266084,0.046427735417353094,0.3022211638507799,-2.320268197680619,-1.5875269360525983,-0.020750205120443413,1.4724293764772967,2.393147593588567,
N1,N1 Severe skewness,1797,0.02404545000582497,1.052216680027645,2.6482435834317624,10.497841718590683,-0.7069449995621806,-0.7047831695265467,-0.40580110864514174,2.154299376014484,4.034783316362566,
N2,N2 Extreme t3 tails,1797,0.011421933834193194,0.8649527658498054,1.2384488419543256,10.343185080784277,-2.1947019425280185,-1.1966057856524424,-0.015449335114552923,1.2707564529801856,1.8389244864042118,
N3,N3 One-sided contamination,1797,0.00044325041971808333,1.0013337398505653,3.882410431066534,21.038795268052947,-1.3220902828128722,-1.0783495205970106,-0.11140413063069045,0.9275929567626037,5.950749898762031,0.02
N0,N0 Normal,1798,0.06790456823262948,0.9954049552545345,0.12795896804711993,-0.0367902801522515,-2.165106924940403,-1.6290100642233598,0.032289367333776575,1.6417725763063988,2.5906210767541435,
N1,N1 Severe skewness,1798,0.013114497120562568,0.9704970743007714,2.279345020785503,6.4183967344367225,-0.7069853532022947,-0.7036012493373076,-0.37615399193658794,1.9960960756237223,3.587403119586885,
N2,N2 Extreme t3 tails,1798,-0.004739764561402538,0.8402849194654601,0.02191916566557606,3.302518331277561,-2.1056095730959994,-1.224394180145746,-0.01119912355008789,1.3601398430085665,2.3650684931544643,
N3,N3 One-sided contamination,1798,-0.018888436215966947,0.971903101815454,3.3977322710451054,17.561027897698178,-1.527609468266407,-1.0537474154595197,-0.09290080044847217,0.9470653298076659,5.400909406651698,0.02
N0,N0 Normal,1799,-0.0607491076827324,1.011657731933778,0.18278868582838778,0.16695528961173434,-2.185478467192319,-1.7253984025537439,-0.05820358644716836,1.5392873875405515,2.3993980718765373,
N1,N1 Severe skewness,1799,0.030935177309333844,1.1803194893573932,4.77780976874341,38.48731828147931,-0.706891436420278,-0.7048620677772724,-0.37205297331497345,2.1075320387230616,4.303838891092786,
N2,N2 Extreme t3 tails,1799,0.05589752197241074,0.9785958001139325,0.3023849899650304,6.608962501395366,-2.695802690630357,-1.2440548262845026,0.041252264691603174,1.4613423525061766,2.9764310350103296,
N3,N3 One-sided contamination,1799,0.01825246089241161,0.9517898626347746,3.8132981879005046,21.445265337602766,-1.359399526543675,-0.9582418104384582,-0.08244482774491815,0.9732419328269681,5.44196979169607,0.018
N0,N0 Normal,1800,-0.023080455661515255,0.9818380011172467,-0.05072375606918786,-0.39597722387801326,-2.1906434760043707,-1.6974376858662326,0.013554122589104305,1.5111616491484874,2.0632284516625186,
N1,N1 Severe skewness,1800,-0.05329823987581783,0.8756750257384759,2.4756432334647105,7.916832142790733,-0.7069731944319441,-0.7055157798536453,-0.36534595238381096,1.7649885684004631,3.2697160372051792,
N2,N2 Extreme t3 tails,1800,-0.049775296430140704,0.890072884395742,-0.29149871929611726,5.6632416781647805,-3.173525994516102,-1.372117274808326,-0.007628502425319929,1.2873705749915894,1.9302927440212345,
N3,N3 One-sided contamination,1800,0.08182646651988544,1.1178790069062863,3.4405906488635383,15.654815390263021,-1.4463252923516652,-1.0665297499282742,-0.02517394443640757,1.0189345610400657,5.805492047235974,0.03
N0,N0 Normal,1801,0.023686341199895423,0.9612411630920867,0.026622410751414152,-0.1416937768683484,-2.238930699630938,-1.511968832439165,-0.02115381467706534,1.5793973391943372,2.3248355963587657,
N1,N1 Severe skewness,1801,-0.04121346863646875,0.8867625311435292,1.9996560856583596,4.441862955515968,-0.7070559238977814,-0.7058151110880373,-0.44053594293301235,1.7545555150361407,3.1703011895661426,
N2,N2 Extreme t3 tails,1801,0.005721817557905915,0.9159761865493788,0.7610775202290977,7.9286534565511,-2.4686785878157105,-1.3933295219800734,0.0024460652531838383,1.272151639306115,2.6908329767520827,
N3,N3 One-sided contamination,1801,-0.016702197101945634,0.8806172178281568,3.3017416383309515,19.22903682777765,-1.5285340128106277,-1.018438892752462,-0.09416399567118201,0.9853957709800818,5.256530689983791,0.014
N0,N0 Normal,1802,-0.061773433006699276,0.9961376917992789,0.09067666637446893,0.09780811554314806,-2.3705863123032076,-1.6572286259779874,-0.07429831946344095,1.4822874429585375,2.3791956299457113,
N1,N1 Severe skewness,1802,0.0339580499856382,1.0857860706534619,2.76985187452548,10.451509082073999,-0.7070791165187181,-0.7051363985036702,-0.3704693793731526,2.4898442289205107,3.7105783745850536,
N2,N2 Extreme t3 tails,1802,-0.02049867004037063,1.0914019843682197,-0.35472320590186396,32.59053987638412,-2.595540615792766,-1.2502559835941474,-0.03816223873264914,1.1550726728603502,2.402069727847909,
N3,N3 One-sided contamination,1802,-0.09884851730457055,0.7533101814663147,2.973422765296215,21.211387921085194,-1.4252076539139875,-1.194927775469317,-0.11113224617807269,0.7632830864398897,1.5343059365149605,0.008
N0,N0 Normal,1803,0.011029905620232983,1.0498743669048907,0.10793648669325707,-0.10938504364818513,-2.293615520092213,-1.611048868317493,0.021080039754412933,1.773053929983808,2.3290219629721314,
N1,N1 Severe skewness,1803,0.005706694876017138,1.1309055334578715,3.610531736110838,21.427605989356216,-0.7065299575526646,-0.7039121554985366,-0.43188829347308344,2.3901727205731733,3.8860496083328546,
N2,N2 Extreme t3 tails,1803,0.05137410169299978,1.0327215238833067,1.8529237844651347,19.678190321782985,-2.5463041074919937,-1.3408220205463566,0.025876951470439922,1.4689565114981487,3.2280392646285128,
N3,N3 One-sided contamination,1803,-0.03440377162937637,1.032969731720663,3.582389015161577,18.154039824723675,-1.5615098375408905,-1.0900666215329817,-0.10066839336939486,0.9781863789243612,5.4222692660770155,0.022
N0,N0 Normal,1804,0.008497507212846329,0.9441914656710934,-0.06845598163333605,-0.10274676751845213,-2.1016387790838915,-1.4865589382028102,-0.02126705184355305,1.5636277557420664,2.045845932612785,
N1,N1 Severe skewness,1804,0.1017077779562586,1.0921434340331824,2.266041985188113,6.419554928230209,-0.7070378691691263,-0.7056906806511221,-0.32175043498080064,2.3722931900986977,3.873004462599964,
N2,N2 Extreme t3 tails,1804,0.01105426923235547,0.8747771569039973,-0.005661551303110855,3.5029704037996208,-2.174609442901244,-1.2881024720838985,-0.02485707678514519,1.4065527817368186,2.6167099004027214,
N3,N3 One-sided contamination,1804,-0.0003106450755417516,0.9756799646210671,3.7678495721304173,20.728259341613903,-1.3325658550533448,-1.0904369018127018,-0.0925947650158232,0.9453919710550864,5.6668348587959105,0.018
N0,N0 Normal,1805,0.04862314628022242,1.0113127111523146,-0.021943807034643128,-0.26602862516435577,-2.275236123402954,-1.621598783214615,0.10617939541871238,1.778120736385288,2.1415956519323234,
N1,N1 Severe skewness,1805,0.006125102096526113,0.9496122339894423,2.6503444501938778,10.467519853882544,-0.7069119116145537,-0.7034493635594088,-0.3628769314173294,2.035189775181251,2.894444888027313,
N2,N2 Extreme t3 tails,1805,-0.020819497140818703,1.0514035621638382,-2.711017110400431,24.66419334345017,-2.517041974257486,-1.3053741163939767,0.009966071830521134,1.2870490168244975,2.521500994961961,
N3,N3 One-sided contamination,1805,-0.03294824756164128,0.9501173640511574,4.003718781313117,23.782652816326188,-1.2520496982446236,-1.0298058777322632,-0.10566828832826403,0.8545523721743847,5.840896348373741,0.016
N0,N0 Normal,1806,0.00010032463576596129,1.024345734583335,0.21074031142601235,0.16568913798944518,-2.2719299115747047,-1.567854870272729,-0.011506348800003128,1.698850158447604,2.368206667568249,
N1,N1 Severe skewness,1806,-0.0309627301036249,0.9278917548300702,2.463376458521669,7.196740630262946,-0.7069219184617913,-0.7048326927121404,-0.3856955575390678,1.7188438816720069,3.772717555634107,
N2,N2 Extreme t3 tails,1806,-0.030706557229707304,0.9270370439247625,0.18506766044184383,6.951999816523333,-2.1574893616830964,-1.4278456493960885,0.006849952999538865,1.3323696041317357,2.6125232613280867,
N3,N3 One-sided contamination,1806,-0.01145465685992056,0.9340057100954006,3.9912929124420273,24.093845938864376,-1.350699099896905,-0.9690473763798214,-0.09344361510149019,0.9974193418844107,5.313541319133899,0.016
N0,N0 Normal,1807,0.00036551923015680645,0.9928157248883597,0.023802456358092347,-0.2575647388021509,-2.2287379989910625,-1.5987360893330473,-0.011636560497709267,1.6203782548350456,2.1655980242567803,
N1,N1 Severe skewness,1807,0.0006777281635630814,1.0408242097680727,2.848142473795216,10.407248572704242,-0.7068819125432155,-0.7019913546799432,-0.3695325024510414,2.153760149178954,4.510620440073127,
N2,N2 Extreme t3 tails,1807,-0.06011799163407822,1.089237177422022,-1.8443548820737823,13.70010728167615,-3.554691373866408,-1.598493684074094,-0.006830197279252534,1.3301238743480237,2.6940999804349635,
N3,N3 One-sided contamination,1807,-0.023155401506739514,0.9179535262823251,3.957083490151187,24.015086965870477,-1.2565413592169792,-0.9746084550581177,-0.11930307612047356,0.9828102425550596,5.125201819963408,0.016
N0,N0 Normal,1808,-0.010652680512449709,1.0035312137174222,-0.0014712283177465047,0.026314973333106728,-2.4028966901387143,-1.6368250468723085,0.014102128255440199,1.6099705646242004,2.3553173892663906,
N1,N1 Severe skewness,1808,-0.033969929696618426,0.9685758939620036,2.7713382166961447,9.049635533980844,-0.7070491535208838,-0.7029483314785054,-0.3950844789923,1.889965274389048,4.481986522458714,
N2,N2 Extreme t3 tails,1808,-0.023353203934245052,1.0666457750871057,-2.0723623425730726,27.907000000794557,-2.6874543676020557,-1.3438214716125594,-0.004226522088357934,1.3361329809337057,3.0382815289610576,
N3,N3 One-sided contamination,1808,0.03511724608152694,1.0992496689037061,4.02515471148796,20.37841725449342,-1.2977913380173192,-0.9607458250572102,-0.10150122255716693,0.919978054665661,6.124766380152021,0.024
N0,N0 Normal,1809,0.012017049450555678,1.0177980633985868,-0.013591771816893953,-0.2558768360347523,-2.2300019124784294,-1.5947826418739282,0.0477773028798375,1.6606448332044534,2.203712631518787,
N1,N1 Severe skewness,1809,-0.014725710805357208,0.9724931563323538,2.704089799847582,10.190986452448682,-0.7069835146990077,-0.7041658726959483,-0.40946654479537814,1.9081351357324814,3.602341581277654,
N2,N2 Extreme t3 tails,1809,0.023557866516091593,0.8886012612036085,0.3274966282721118,4.804519039586916,-2.1842656217668828,-1.2431330145958222,-0.008112402809494027,1.3550751054420158,2.904333321686243,
N3,N3 One-sided contamination,1809,-0.06500387877117665,0.7812701282044923,3.5859088840879236,27.216681005152918,-1.3717934867127315,-0.9747261694216591,-0.10997882605713541,0.8265874623241295,1.373359019835817,0.008
