n,regime,scenario,delta,in_general,in_frontier,design_scope,method,n_total,n_raw_success,raw_success_rate,raw_failure_rate,n_minimal_usable,minimal_usability_rate,n_nonusable,nonusable_rate,n_support_adequate,support_adequacy_rate,n_rbc_support_adequate,rbc_support_adequacy_rate,n_formal_support_ok,formal_support_ok_rate,n_frontier_display_ok,frontier_display_ok_rate,coverage_conditional_on_raw_success,coverage_conditional_on_minimal_usable,coverage_unconditional,coverage,coverage_mc_se,bias,abs_bias_over_avg_se,sd,rmse,avg_length,median_length,p90_length,p95_length,p99_length,trimmed_mean_length,pathological_length_rate,avg_estimate,avg_se,miss_below_rate,miss_above_rate,avg_h_left,avg_h_right,avg_b_left,avg_b_right,avg_local_support_score,avg_min_unique_h,avg_min_unique_b,avg_unique_h_left,avg_unique_h_right,avg_unique_b_left,avg_unique_b_right,avg_h_over_delta_left,avg_h_over_delta_right,avg_b_over_delta_left,avg_b_over_delta_right,avg_nearest_support_distance,avg_mass_share_h_left,avg_mass_share_h_right,avg_mass_share_b_left,avg_mass_share_b_right,avg_bias_bound,delta_plot,delta_label_plot,coverage_display_ok,min_display_usable
1000,fixed_delta_0.045,F_delta_0.045,0.045,True,False,general,RBC MSE,5000,4994,0.9988,0.0011999999999999789,4993,0.9986,7,0.0013999999999999568,4993,0.9986,24,0.0048,4993,0.9986,0,0.0,0.933319983980777,0.9333066292809934,0.932,0.9333066292809934,0.003530796813868777,0.017194964812501483,0.26525737750985384,0.0660630083836288,0.06825770142379624,0.2541042369061686,0.2516075172532588,0.287741727014353,0.30014276078044266,0.3301823851927941,0.25379632147354475,0.0002,-3.4328050351874992,0.06482370056554872,0.05027037852994192,0.016422992189064692,0.08913104480485211,0.08913104480485211,0.2057667825072156,0.2057667825072156,2.0046055266319582,2.0046055266319582,4.560873047657188,2.0046055266319582,2.0046055266319582,4.560873047657188,4.560873047657188,1.98068988455227,1.98068988455227,4.572595166827013,4.572595166827013,0.022499999999999992,0.966815872460318,0.9599641032353281,0.9701954306911951,0.9548739115137669,,0.045,0.045,True,30
1000,fixed_delta_0.05,F_delta_0.05,0.05,True,False,general,RBC MSE,5000,4971,0.9942,0.005800000000000027,4966,0.9932,34,0.006800000000000028,4966,0.9932,0,0.0,4966,0.9932,0,0.0,0.9257694628847315,0.9256947241240435,0.9194,0.9256947241240435,0.003721691427664795,0.023003953162267467,0.36528803187736814,0.06351287528291463,0.0675444659989602,0.24685681306540477,0.2447636211261774,0.2770001865316485,0.2876803135686963,0.3097968874632473,0.24660180376149884,0.001,-3.4269960468377323,0.0629748339797516,0.06363270237615787,0.01067257349979863,0.09173915117593326,0.09173915117593326,0.21423088893416994,0.21423088893416994,1.9991953329309997,1.9991953329309997,4.205793602896802,1.9991953329309997,1.9991953329309997,4.205793602896802,4.205793602896802,1.8347830235186664,1.8347830235186664,4.284617778683399,4.284617778683399,0.024999999999999994,0.9704571213280385,0.9637039730243765,0.9732824010907483,0.9591916489887514,,0.05,0.05,True,30
1500,continuous,C0_continuous,,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.9334,0.9334,0.9334,0.9334,0.0035260300622654934,0.004575361460302955,0.08866411537446692,0.053349881853083286,0.053540401420344434,0.20228124175316178,0.1987833559649692,0.24417731561600192,0.25923744539867355,0.2905908372072652,0.2018722190934337,0.0,-3.4454246385396976,0.05160330581294613,0.0392,0.0274,0.07692217569421957,0.07692217569421957,0.18439542630446865,0.18439542630446865,65.074,65.074,140.8564,77.5596,66.2056,204.1298,140.8594,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0,True,30
1500,fixed_delta_0.01,F_delta_0.01,0.01,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.9356,0.9356,0.9356,0.9356,0.0034713870426675273,0.005371525368410812,0.10479429392513098,0.05298198136920129,0.05324830717046232,0.20092689916208695,0.19748051686290274,0.2399008066732299,0.25405705094840697,0.28668231277973927,0.2004479186755195,0.0,-3.444628474631589,0.05125780390531982,0.0392,0.0252,0.0792917467023352,0.0792917467023352,0.18793353000339524,0.18793353000339524,7.9236,7.9236,18.78,7.925,7.9238,18.796,18.7804,7.9291746702335235,7.9291746702335235,18.79335300033953,18.79335300033953,0.005,0.8997787181379486,0.8817589142058341,0.9094863744333703,0.8681038685486168,,0.01,0.01,True,30
1500,fixed_delta_0.015,F_delta_0.015,0.015,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,4829,0.9658,0.9338,0.9338,0.9338,0.9338,0.003516178607522662,0.005814922228447412,0.11310415061700736,0.05358323142287425,0.053892502054573826,0.20153174005525076,0.19878372748128026,0.23839861008422233,0.25111667517414454,0.27814996264896213,0.20124546330746515,0.0,-3.4441850777715532,0.05141210288681508,0.0416,0.0246,0.07979766351870103,0.07979766351870103,0.18884020078676697,0.18884020078676697,5.3168,5.3168,12.583,5.3168,5.3168,12.5834,12.583,5.3198442345800725,5.3198442345800725,12.5893467191178,12.5893467191178,0.0075,0.9332236313574714,0.9210903608074635,0.9396821312438471,0.9119075769974694,,0.015,0.015,True,30
1500,fixed_delta_0.02,F_delta_0.02,0.02,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,404,0.0808,0.9322,0.9322,0.9322,0.9322,0.0035553666477594116,0.006078599597778678,0.11726394319102519,0.05407873282022682,0.054413911958642536,0.2031969242016365,0.2007582465305848,0.2381476890858219,0.25020745140150635,0.2772831457567172,0.20287164693347923,0.0,-3.4439214004022216,0.051836902566686875,0.0422,0.0256,0.08020836163997404,0.08020836163997404,0.18966549070880898,0.18966549070880898,4.013,4.013,9.4758,4.013,4.013,9.4758,9.4758,4.010418081998703,4.010418081998703,9.48327453544045,9.48327453544045,0.01,0.9499370763540325,0.940837518832288,0.954800675102197,0.9338509951519968,,0.02,0.02,True,30
1500,fixed_delta_0.025,F_delta_0.025,0.025,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,4980,0.996,5000,1.0,1,0.0002,0.9348,0.9348,0.9348,0.9348,0.003491388262568345,0.0075623630099757025,0.14390896961831073,0.05412657481279872,0.05464695323657074,0.2059907617556089,0.2040568431382183,0.23839733568969648,0.24986246288572458,0.2761029970901138,0.20569333269214943,0.0,-3.4424376369900247,0.052549629324935974,0.045,0.0202,0.08065167626409338,0.08065167626409338,0.19049856065000975,0.19049856065000975,3.1584,3.1584,7.6204,3.1584,3.1584,7.6204,7.6204,3.2260670505637368,3.2260670505637368,7.61994242600039,7.61994242600039,0.012499999999999999,0.9598915541371723,0.9527216860740444,0.9638605298457616,0.9470287810922531,,0.025,0.025,True,30
1500,shrinking_delta,S_shrink_delta_0.0289,0.0288675134594812,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,4458,0.8916,5000,1.0,0,0.0,0.9362,0.9362,0.9362,0.9362,0.0034562858678066537,0.008369436547095885,0.15715451870509498,0.0551182770490485,0.055744634971255806,0.2087600705135741,0.20630380236846285,0.24264354642465374,0.2536457634856712,0.27877032542908475,0.20844970502075286,0.0,-3.441630563452904,0.05325609862228255,0.0442,0.0196,0.08085985651379153,0.08085985651379153,0.19071115459002894,0.19071115459002894,2.8948,2.8948,6.6026,2.8948,2.8948,6.6026,6.6026,2.801067595492325,2.801067595492325,6.606428186401054,6.606428186401054,0.014433756729999999,0.9654524330473532,0.958896540962885,0.968697319576995,0.9541227365901861,,0.0288675134594812,0.029,True,30
1500,fixed_delta_0.03,F_delta_0.03,0.03,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,4076,0.8152,5000,1.0,0,0.0,0.9344,0.9344,0.9344,0.9344,0.003501332317847022,0.00854577783647418,0.15910939815221467,0.055389071234628134,0.05603896805993694,0.21053962838004608,0.2082711814904665,0.24397264603102944,0.25487167090227564,0.28039085863480834,0.210261346876251,0.0,-3.441454222163526,0.0537100758077076,0.0472,0.0184,0.08110725146754515,0.08110725146754515,0.1915637823155615,0.1915637823155615,2.8164,2.8164,6.3808,2.8164,2.8164,6.3808,6.3808,2.7035750489181725,2.7035750489181725,6.385459410518719,6.385459410518719,0.015,0.9667571168528941,0.9603859292840369,0.9699131986957804,0.9557979692254527,,0.03,0.03,True,30
1500,fixed_delta_0.035,F_delta_0.035,0.035,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,901,0.1802,5000,1.0,0,0.0,0.9368,0.9368,0.9368,0.9368,0.0034410974993452316,0.009847679217426367,0.1765964809687803,0.05649130998713373,0.05733765461205185,0.21858982117397263,0.2173306177268545,0.2471796117988397,0.2579206558107847,0.2785271963040311,0.2184121719597897,0.0,-3.440152320782574,0.05576373415485722,0.0458,0.0174,0.08111511748059876,0.08111511748059876,0.1912589672478227,0.1912589672478227,2.1802,2.1802,5.4512,2.1802,2.1802,5.4512,5.4512,2.3175747851599655,2.3175747851599655,5.464541921366364,5.464541921366364,0.0175,0.9712849491577472,0.9662726573960303,0.9741991951763895,0.962134441195221,,0.035,0.035,True,30
1500,fixed_delta_0.04,F_delta_0.04,0.04,True,False,general,RBC MSE,5000,4999,0.9998,0.00019999999999997797,4999,0.9998,1,0.00019999999999997797,4999,0.9998,42,0.0084,4999,0.9998,0,0.0,0.9385877175435087,0.9385877175435087,0.9384,0.9385877175435087,0.003395654413772792,0.012923797988271084,0.23617245619640637,0.05540123543569242,0.05688327926613111,0.21450578114339802,0.2130921780903829,0.23928989042598656,0.2475290923422754,0.2673205548672225,0.21434259479754694,0.0,-3.437076202011729,0.05472186806374813,0.04480896179235847,0.016603320664132826,0.08155002835716796,0.08155002835716796,0.1923175746238752,0.1923175746238752,2.008401680336067,2.008401680336067,4.832966593318663,2.008401680336067,2.008401680336067,4.832966593318663,4.832966593318663,2.0387507089291996,2.0387507089291996,4.807939365596881,4.807939365596881,0.02,0.974994729387488,0.9704791129913656,0.9774692308231437,0.9667876369639565,,0.04,0.04,True,30
1500,fixed_delta_0.045,F_delta_0.045,0.045,True,False,general,RBC MSE,5000,4969,0.9938,0.006199999999999983,4961,0.9922,39,0.007800000000000029,4961,0.9922,0,0.0,4961,0.9922,0,0.0,0.9347957335479976,0.9346905865752873,0.9274,0.9346905865752873,0.0035078192939372037,0.016866834134057925,0.3134300109505521,0.054059245850946444,0.056624226974678796,0.2109458972081636,0.2100211381774519,0.2335244783108585,0.2411539478092974,0.25523507643147253,0.21083038835017143,0.0016,-3.4331331658659425,0.0538137177193249,0.0560370892965128,0.00927232412819996,0.08181930983143207,0.08181930983143207,0.1942596309897225,0.1942596309897225,1.9983900181122962,1.9983900181122962,4.239283558059972,1.9983900181122962,1.9983900181122962,4.239283558059972,4.239283558059972,1.8182068851429358,1.8182068851429358,4.3168806886605005,4.3168806886605005,0.022499999999999992,0.9779990033204349,0.9735290297226937,0.9799270563374984,0.9705559785016779,,0.045,0.045,True,30
1500,fixed_delta_0.05,F_delta_0.05,0.05,True,False,general,RBC MSE,5000,4781,0.9562,0.04379999999999995,4733,0.9466,267,0.0534,4733,0.9466,0,0.0,4733,0.9466,0,0.0,0.931185944363104,0.9304880625396155,0.8808,0.9304880625396155,0.0036967224709792707,0.026058529309920624,0.501721395286344,0.0498109663626364,0.05621080945835712,0.20359418361410267,0.2026945163274023,0.22331165863424915,0.23021699434789758,0.24187878697306942,0.20351800370764142,0.0096,-3.4239414706900795,0.05193824611575199,0.06739911261356434,0.0021128248468201987,0.08498727414726727,0.08498727414726727,0.202981392759612,0.202981392759612,1.9899602593599666,1.9899602593599666,4.0301192219201,1.9899602593599666,1.9899602593599666,4.0301192219201,4.0301192219201,1.6997454829453462,1.6997454829453462,4.059627855192241,4.059627855192241,0.024999999999999998,0.9803746713020267,0.9759749205820946,0.9820964428670625,0.9731866568826381,,0.05,0.05,True,30
2000,continuous,C0_continuous,,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.9352,0.9352,0.9352,0.9352,0.003481406612276135,0.004396530447476367,0.0961746785063715,0.04675958412734726,0.04696116369934306,0.17919563585370515,0.17712193217203515,0.21195303974906735,0.22315465650689906,0.24624902465520876,0.1789393603907801,0.0,-3.4456034695525237,0.04571401241736514,0.0392,0.0256,0.07214281078367457,0.07214281078367457,0.17626512949763493,0.17626512949763493,82.165,82.165,181.4696,96.6186,83.3404,258.5146,181.4696,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0,True,30
2000,fixed_delta_0.01,F_delta_0.01,0.01,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.9366,0.9366,0.9366,0.9366,0.0034461700480388374,0.005094112741615801,0.11206758424074302,0.046447498406228964,0.04672139358794097,0.1781831485776547,0.17639812966265955,0.20775890191690738,0.2187337212149462,0.24033380245438735,0.1778914417086726,0.0,-3.4449058872583844,0.04545572010076218,0.0406,0.0228,0.07453168737131056,0.07453168737131056,0.1798553412177974,0.1798553412177974,7.4542,7.4542,17.9844,7.4542,7.4542,17.9858,17.9844,7.45316873713106,7.45316873713106,17.985534121779743,17.985534121779743,0.005,0.9247232106062873,0.9122253860262332,0.9317540957976281,0.902165849089131,,0.01,0.01,True,30
2000,fixed_delta_0.015,F_delta_0.015,0.015,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,4505,0.901,0.934,0.934,0.934,0.934,0.0035112390975266822,0.0055389142546563176,0.12123547773863064,0.047059139016203934,0.04737931218953954,0.17909068624262478,0.1772103003713927,0.2071432059179452,0.21679809117804436,0.23690401688829088,0.17885963533475693,0.0,-3.4444610857453446,0.045687239065429035,0.0422,0.0238,0.07506371297058018,0.07506371297058018,0.18081299818628158,0.18081299818628158,5.0116,5.0116,12.0538,5.0116,5.0116,12.0538,12.0538,5.004247531372015,5.004247531372015,12.054199879085443,12.054199879085443,0.0075,0.9498411699321081,0.9414412856488356,0.9545317603067192,0.9346932339183007,,0.015,0.015,True,30
2000,fixed_delta_0.02,F_delta_0.02,0.02,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,55,0.011,0.9338,0.9338,0.9338,0.9338,0.003516178607522662,0.005532467431418369,0.1195778565391229,0.047747938386537486,0.04806264498464737,0.18136195488122223,0.17980352197561705,0.20829055372112995,0.21686272646176383,0.23796832239556245,0.18109843308703236,0.0,-3.444467532568582,0.04626665497728071,0.0406,0.0256,0.07544232242599201,0.07544232242599201,0.18160489238416846,0.18160489238416846,3.8318,3.8318,9.0848,3.8318,3.8318,9.0848,9.0848,3.772116121299603,3.772116121299603,9.080244619208425,9.080244619208425,0.01,0.9624648238394584,0.9560243948139778,0.9659247720071771,0.9509549846845228,,0.02,0.02,True,30
2000,fixed_delta_0.025,F_delta_0.025,0.025,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,4935,0.987,5000,1.0,0,0.0,0.9384,0.9384,0.9384,0.9384,0.003400159996235471,0.0073688255520779405,0.15805162682001098,0.04795470610486984,0.04851281786140517,0.1827584186384682,0.1813401718162737,0.20727847691147033,0.21644823358794915,0.23491662090811297,0.18254351501616464,0.0,-3.4426311744479223,0.046622902277807944,0.0424,0.0192,0.07590836139272772,0.07590836139272772,0.1824657528934958,0.1824657528934958,3.0152,3.0152,7.299,3.0152,3.0152,7.299,7.299,3.0363344557091105,3.0363344557091105,7.298630115739832,7.298630115739832,0.012499999999999999,0.9699232552377088,0.9648979344101807,0.9727530698698429,0.9607260828964685,,0.025,0.025,True,30
2000,shrinking_delta,S_shrink_delta_0.0250,0.025,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,4935,0.987,5000,1.0,0,0.0,0.9384,0.9384,0.9384,0.9384,0.003400159996235471,0.0073688255520779405,0.15805162682001098,0.04795470610486984,0.04851281786140517,0.1827584186384682,0.1813401718162737,0.20727847691147033,0.21644823358794915,0.23491662090811297,0.18254351501616464,0.0,-3.4426311744479223,0.046622902277807944,0.0424,0.0192,0.07590836139272772,0.07590836139272772,0.1824657528934958,0.1824657528934958,3.0152,3.0152,7.299,3.0152,3.0152,7.299,7.299,3.0363344557091105,3.0363344557091105,7.298630115739832,7.298630115739832,0.012499999999999999,0.9699232552377088,0.9648979344101807,0.9727530698698429,0.9607260828964685,,0.025,0.025,True,30
2000,fixed_delta_0.03,F_delta_0.03,0.03,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,2919,0.5838,5000,1.0,0,0.0,0.9368,0.9368,0.9368,0.9368,0.0034410974993452316,0.008355265439095762,0.17164195350693826,0.0492537711864521,0.04995257000245238,0.1908160447642305,0.1900451985193436,0.21688230582044146,0.22523731510156517,0.2437042592309395,0.1906428553962622,0.0,-3.4416447345609047,0.04867845691792373,0.0472,0.016,0.07638927322140664,0.07638927322140664,0.18354989708321004,0.18354989708321004,2.5838,2.5838,6.1226,2.5838,2.5838,6.1226,6.1226,2.5463091073802233,2.5463091073802233,6.118329902773669,6.118329902773669,0.015,0.9749680434685015,0.9706195626051715,0.9773281576353893,0.9672269742507423,,0.03,0.03,True,30
2000,fixed_delta_0.035,F_delta_0.035,0.035,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,213,0.0426,5000,1.0,0,0.0,0.941,0.941,0.941,0.941,0.003332236486205625,0.010306106433471433,0.20967975935527314,0.0492054980330277,0.050268405885695186,0.1926709329746527,0.1919298947606096,0.2132786206622244,0.2208104105293363,0.2371861929102783,0.19253108162206622,0.0,-3.439693893566529,0.049151651380947896,0.0434,0.0156,0.07636671738103123,0.07636671738103123,0.18306252225322472,0.18306252225322472,2.0426,2.0426,5.2052,2.0426,2.0426,5.2052,5.2052,2.181906210886608,2.181906210886608,5.230357778663564,5.230357778663564,0.0175,0.9784292401504845,0.9750044391632747,0.9805332839858482,0.971962173724897,,0.035,0.035,True,30
2000,fixed_delta_0.04,F_delta_0.04,0.04,True,False,general,RBC MSE,5000,4997,0.9994,0.0006000000000000449,4996,0.9992,4,0.0008000000000000229,4996,0.9992,1,0.0002,4996,0.9992,0,0.0,0.9373624174504703,0.9373498799039232,0.9366,0.9373498799039232,0.00342847196949914,0.012850528013985764,0.2670991228977494,0.048509889560121276,0.050178426008409355,0.18859344663124963,0.18790118017718033,0.20729518559831206,0.21362225296703302,0.22703958795467483,0.1885066981546607,0.0002,-3.437149471986014,0.04811145717953252,0.050640512409927944,0.01200960768614892,0.07661419537053106,0.07661419537053106,0.18429368737521254,0.18429368737521254,2.0,2.0,4.619771863117871,2.0,2.0,4.619771863117871,4.619771863117871,1.9153548842632775,1.9153548842632775,4.6073421843803155,4.6073421843803155,0.02,0.9812995931592007,0.9779860486344097,0.9830032690340715,0.9753919868331735,,0.04,0.04,True,30
2000,fixed_delta_0.045,F_delta_0.045,0.045,True,False,general,RBC MSE,5000,4859,0.9718,0.028200000000000003,4832,0.9664,168,0.03359999999999996,4832,0.9664,0,0.0,4832,0.9664,0,0.0,0.9337312204157234,0.9333609271523179,0.902,0.9333609271523179,0.0035877801139484224,0.01913850360987687,0.4069820795706855,0.045330497993837184,0.049200722649821574,0.18433626282964413,0.1838502789596479,0.20075740228689537,0.2061303816888534,0.21616054065197943,0.1842620787887849,0.0054,-3.430861496390123,0.047025420947442116,0.06291390728476821,0.0037251655629139072,0.077502036221853,0.077502036221853,0.1869361975936454,0.1869361975936454,1.9944433010907594,1.9944433010907594,4.0810866433422515,1.9944433010907594,1.9944433010907594,4.0810866433422515,4.0810866433422515,1.7222674715967343,1.7222674715967343,4.154137724303233,4.154137724303233,0.022499999999999992,0.9835461031361965,0.9802514631656354,0.9848867362636378,0.9781632546325508,,0.045,0.045,True,30
2000,fixed_delta_0.05,F_delta_0.05,0.05,True,False,general,RBC MSE,5000,4266,0.8532,0.14680000000000004,4040,0.808,960,0.19199999999999995,4040,0.808,0,0.0,4040,0.808,0,0.0,0.9109235818096577,0.905940594059406,0.732,0.905940594059406,0.0045926176797282635,0.03382208382390443,0.7457539138134831,0.03974209411492213,0.05218214684937362,0.1777800020866588,0.17717910047536467,0.1928237236898779,0.19687047055168988,0.20640610403132745,0.17771581368838613,0.0452,-3.416177916176096,0.04535287471835314,0.09356435643564356,0.0004950495049504951,0.08103554065519297,0.08103554065519297,0.19595964400924995,0.19595964400924995,1.9470229723394281,1.9470229723394281,4.000234411626817,1.9470229723394281,1.9470229723394281,4.000234411626817,4.000234411626817,1.6207108131038601,1.6207108131038601,3.919192880185,3.919192880185,0.024999999999999998,0.9853085258967185,0.982084528443408,0.9865812940209884,0.9799721968453846,,0.05,0.05,True,30
3000,continuous,C0_continuous,,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.9386,0.9386,0.9386,0.9386,0.003394997496317192,0.0032984217483286024,0.08531116750444442,0.03925085111428831,0.03938528625468187,0.1515578328525609,0.15045664865543124,0.17480218968433348,0.18248037845962353,0.19998278570667805,0.15140201860573677,0.0,-3.446701578251671,0.03866342291185695,0.0374,0.024,0.06588439759805775,0.06588439759805775,0.16531695773893237,0.16531695773893237,113.807,113.807,258.625,131.5684,114.9968,360.3392,258.625,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0,True,30
3000,fixed_delta_0.01,F_delta_0.01,0.01,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.9446,0.9446,0.9446,0.9446,0.0032351457463304493,0.003936533848194052,0.10233397503385368,0.03892484614545374,0.03911952092569297,0.1507898928744011,0.14998369870326256,0.1711174629271362,0.17866276576261791,0.19260005881072564,0.15066195791066161,0.0,-3.4460634661518057,0.038467516256373166,0.0364,0.019,0.06828703624973156,0.06828703624973156,0.16893613765591267,0.16893613765591267,6.8338,6.8338,16.8914,6.8338,6.8338,16.8914,16.8914,6.828703624973161,6.828703624973161,16.893613765591265,16.893613765591265,0.005,0.949666389620998,0.9420807883557348,0.9541360781354646,0.9356856766152785,,0.01,0.01,True,30
3000,fixed_delta_0.015,F_delta_0.015,0.015,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,3010,0.602,0.9422,0.9422,0.9422,0.9422,0.0033002775640845715,0.004383349778738113,0.11295630564624196,0.039380543546163146,0.039619828367018634,0.15211559281824213,0.15120104446175997,0.17232378695294365,0.17933297994235264,0.19126591039468918,0.1520002704097602,0.0,-3.4456166502212624,0.03880571123196916,0.0382,0.0196,0.06880649306643832,0.06880649306643832,0.1698926657604318,0.1698926657604318,4.606,4.606,11.3296,4.606,4.606,11.3296,11.3296,4.587099537762558,4.587099537762558,11.326177717362123,11.326177717362123,0.0075,0.9664646034704975,0.9613578492872129,0.9694436035941834,0.9570767018813132,,0.015,0.015,True,30
3000,fixed_delta_0.02,F_delta_0.02,0.02,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,0,0.0,0.942,0.942,0.942,0.942,0.003305631558416638,0.004606625806037667,0.11655014558364188,0.04000520622326914,0.040265586335953785,0.15493452410331182,0.15420382590168685,0.1740829641653292,0.1802122193702165,0.19224302331191484,0.154841634104057,0.0,-3.4453933741939626,0.039524839569863385,0.0372,0.0208,0.0691522838490866,0.0691522838490866,0.1706439036278071,0.1706439036278071,3.42,3.42,8.5288,3.42,3.42,8.5288,8.5288,3.457614192454332,3.457614192454332,8.532195181390358,8.532195181390358,0.01,0.9748219491369066,0.971028199997728,0.9770943223275824,0.9677790658980939,,0.02,0.02,True,30
3000,shrinking_delta,S_shrink_delta_0.0204,0.0204124145231931,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,0,0.0,0.944,0.944,0.944,0.944,0.0032515842292642535,0.004667968328998495,0.11808138305897885,0.04002571581653348,0.0402930197845868,0.15496176567039266,0.1541769187115975,0.1739743644791861,0.17984861002573407,0.19141180830971344,0.1548739714299939,0.0,-3.4453320316710014,0.039531789076919566,0.0362,0.0198,0.06921750119171612,0.06921750119171612,0.1708809360538798,0.1708809360538798,3.3204,3.3204,8.3652,3.3204,3.3204,8.3652,8.3652,3.3909511838038218,3.3909511838038218,8.371422002023337,8.371422002023337,0.010206207262000002,0.9753311851795101,0.9716309042235516,0.9775608316914309,0.9684268360892951,,0.0204124145231931,0.02,True,30
3000,fixed_delta_0.025,F_delta_0.025,0.025,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,4552,0.9104,5000,1.0,0,0.0,0.9366,0.9366,0.9366,0.9366,0.0034461700480388374,0.005663070404814447,0.14223573377976756,0.04112971225612271,0.04151367565074524,0.1560706826673655,0.155072790864351,0.1757517893384637,0.1825738990433379,0.19537373565205057,0.1559335036569311,0.0,-3.444336929595185,0.03981468126415357,0.0416,0.0218,0.06957602422344733,0.06957602422344733,0.17146970053913133,0.17146970053913133,2.9106,2.9106,6.87,2.9106,2.9106,6.87,6.87,2.7830409689378945,2.7830409689378945,6.858788021565255,6.858788021565255,0.012499999999999999,0.9799534260644512,0.9767368636123153,0.9816972700797895,0.974184856865602,,0.025,0.025,True,30
3000,fixed_delta_0.03,F_delta_0.03,0.03,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,832,0.1664,5000,1.0,0,0.0,0.9406,0.9406,0.9406,0.9406,0.0033428024171344617,0.007407846423739238,0.177085184791091,0.04198378516426091,0.04262818173125819,0.163978846798066,0.16377997853618395,0.18048475015776258,0.1855194685319388,0.19551431536837105,0.163938788663504,0.0,-3.442592153576261,0.0418321071436797,0.0424,0.017,0.06998788323947218,0.06998788323947218,0.17257022134216318,0.17257022134216318,2.1664,2.1664,5.783,2.1664,2.1664,5.783,5.783,2.3329294413157413,2.3329294413157413,5.7523407114054415,5.7523407114054415,0.015,0.9831622660715688,0.9807466222720852,0.9847744746505316,0.9784442043381978,,0.03,0.03,True,30
3000,fixed_delta_0.035,F_delta_0.035,0.035,True,False,general,RBC MSE,5000,4999,0.9998,0.00019999999999997797,4999,0.9998,1,0.00019999999999997797,4999,0.9998,3,0.0006,4999,0.9998,0,0.0,0.9375875175035007,0.9375875175035007,0.9374,0.9375875175035007,0.003421370202102758,0.009508056986272998,0.23335297868873658,0.041002107564279536,0.04208609830504193,0.1597189747546088,0.159365691912634,0.173964331887244,0.17845335792015385,0.18676322444568874,0.15965662872843958,0.0,-3.4404919430137273,0.040745385123005205,0.047209441888377675,0.015203040608121624,0.0700538680902477,0.0700538680902477,0.1719203376734807,0.1719203376734807,2.000600120024005,2.000600120024005,4.957191438287658,2.000600120024005,2.000600120024005,4.957191438287658,4.957191438287658,2.0015390882927924,2.0015390882927924,4.9120096478137345,4.9120096478137345,0.0175,0.9856452362030632,0.9834436259580154,0.9869431614570633,0.9815224275650112,,0.035,0.035,True,30
