n,regime,scenario,delta,in_general,in_frontier,design_scope,method,n_total,n_raw_success,raw_success_rate,raw_failure_rate,n_minimal_usable,minimal_usability_rate,n_nonusable,nonusable_rate,n_support_adequate,support_adequacy_rate,n_rbc_support_adequate,rbc_support_adequacy_rate,n_formal_support_ok,formal_support_ok_rate,n_frontier_display_ok,frontier_display_ok_rate,coverage_conditional_on_raw_success,coverage_conditional_on_minimal_usable,coverage_unconditional,coverage,coverage_mc_se,bias,abs_bias_over_avg_se,sd,rmse,avg_length,median_length,p90_length,p95_length,p99_length,trimmed_mean_length,pathological_length_rate,avg_estimate,avg_se,miss_below_rate,miss_above_rate,avg_h_left,avg_h_right,avg_b_left,avg_b_right,avg_local_support_score,avg_min_unique_h,avg_min_unique_b,avg_unique_h_left,avg_unique_h_right,avg_unique_b_left,avg_unique_b_right,avg_h_over_delta_left,avg_h_over_delta_right,avg_b_over_delta_left,avg_b_over_delta_right,avg_nearest_support_distance,avg_mass_share_h_left,avg_mass_share_h_right,avg_mass_share_b_left,avg_mass_share_b_right,avg_bias_bound,delta_plot,delta_label_plot,coverage_display_ok,min_display_usable
4000,fixed_delta_0.04,F_delta_0.04,0.04,True,False,general,Bias-aware/Honest,5000,4652,0.9304,0.0696,4652,0.9304,348,0.0696,4652,0.9304,0,0.0,4652,0.9304,0,0.0,1.0,1.0,0.9304,1.0,0.0,0.06584084821392135,2.270104478266316,0.027026590368085968,0.07117089900267923,0.4204066115154568,0.4201519396966349,0.42862763449868446,0.4308919373613893,0.4360703232089221,0.4203844612482137,0.0,-3.3841591517860787,0.029003444045978075,0.0,0.0,0.06687698933506397,0.06687698933506397,0.166988119807031,0.166988119807031,2.0,2.0,4.079750644883921,2.0,2.0,4.079750644883921,4.079750644883921,1.6719247333766003,1.6719247333766003,4.1747029951757755,4.1747029951757755,0.019999999999999997,0.9906818705641415,0.9890503282857676,0.9913612762202594,0.9880255351587013,0.15335759999998858,0.04,0.04,True,30
5000,fixed_delta_0.04,F_delta_0.04,0.04,True,False,general,Bias-aware/Honest,5000,4014,0.8028,0.19720000000000004,4014,0.8028,986,0.19720000000000004,4014,0.8028,0,0.0,4014,0.8028,0,0.0,1.0,1.0,0.8028,1.0,0.0,0.06955733106648335,2.6785087224767086,0.0223282789634722,0.07305237944970844,0.4085105479912122,0.4084036276570928,0.41496454760127677,0.416911262357199,0.4208177532961998,0.4084936796954292,0.0,-3.380442668933517,0.025968678198727873,0.0,0.0,0.06475180501944769,0.06475180501944769,0.16281446369124355,0.16281446369124355,2.0,2.0,4.016691579471849,2.0,2.0,4.016691579471849,4.016691579471849,1.6187951254861932,1.6187951254861932,4.07036159228109,4.07036159228109,0.02,0.992554640513626,0.9912573634413736,0.9930786572562766,0.9904530479206647,0.15335759999998883,0.04,0.04,True,30
500,fixed_delta_0.045,F_delta_0.045,0.045,True,True,both,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,1095,0.219,5000,1.0,0,0.0,0.9996,0.9996,0.9996,0.9996,0.0002827861382741226,0.07973990426283908,1.0769889166933206,0.08119262643866186,0.11379532710677195,0.6891354504430492,0.6832072120233366,0.7524811691027047,0.7790300562065189,0.8473630892056276,0.6879500693713293,0.0,-3.3702600957371613,0.07403967025739182,0.0004,0.0,0.10349575282578967,0.10349575282578967,0.22836138364997277,0.22836138364997277,2.2192,2.2192,5.0754,2.2192,2.2192,5.0756,5.0754,2.299905618350883,2.299905618350883,5.07469741444384,5.07469741444384,0.022499999999999996,0.9333707418696664,0.9173709674414522,0.9411034488754514,0.9065119007288729,0.19945263808981512,0.045,0.045,True,30
750,fixed_delta_0.045,F_delta_0.045,0.045,True,False,general,Bias-aware/Honest,5000,4998,0.9996,0.00039999999999995595,4998,0.9996,2,0.00039999999999995595,4998,0.9996,212,0.0424,4998,0.9996,0,0.0,1.0,1.0,0.9996,1.0,0.0,0.07805770972681278,1.250915806801183,0.0653247041548996,0.10178147776390342,0.6342622519875873,0.6310899892225654,0.6762497349260762,0.6915301977524163,0.7295035591392405,0.6337742770405532,0.0,-3.3719422902731875,0.06240045037596927,0.0,0.0,0.09476266278631358,0.09476266278631358,0.21461820074741209,0.21461820074741209,2.0426170468187275,2.0426170468187275,4.766306522609043,2.0426170468187275,2.0426170468187275,4.766306522609043,4.766306522609043,2.1058369508069696,2.1058369508069696,4.769293349942492,4.769293349942492,0.022499999999999992,0.9555418358862784,0.9461292623775331,0.9604832201560407,0.9390039421360583,0.19482849063781496,0.045,0.045,True,30
1000,fixed_delta_0.045,F_delta_0.045,0.045,True,False,general,Bias-aware/Honest,5000,4993,0.9986,0.0013999999999999568,4993,0.9986,7,0.0013999999999999568,4993,0.9986,24,0.0048,4993,0.9986,0,0.0,1.0,1.0,0.9986,1.0,0.0,0.07826418966491432,1.4376181866063062,0.05602343894608987,0.09624593752498027,0.6017276785660266,0.5997641970296339,0.6317229864530697,0.6425983943270502,0.6684788727546727,0.6014380346154793,0.0,-3.3717358103350863,0.05444017778438628,0.0,0.0,0.08913548305285339,0.08913548305285339,0.2057711248459597,0.2057711248459597,2.0048067294211895,2.0048067294211895,4.560985379531344,2.0048067294211895,2.0048067294211895,4.560985379531344,4.560985379531344,1.980788512285632,1.980788512285632,4.57269166324355,4.57269166324355,0.022499999999999996,0.9668179341733824,0.95996409604591,0.9701959746038518,0.9548739772972575,0.19416305151365854,0.045,0.045,True,30
1500,fixed_delta_0.045,F_delta_0.045,0.045,True,False,general,Bias-aware/Honest,5000,4961,0.9922,0.007800000000000029,4961,0.9922,39,0.007800000000000029,4961,0.9922,0,0.0,4961,0.9922,0,0.0,1.0,1.0,0.9922,1.0,0.0,0.07857207715172056,1.7642554862774338,0.04525229367013735,0.09066933669490099,0.5627625480226182,0.561801858147776,0.5823038488531722,0.5894017848073219,0.6027049315727255,0.5626495241960104,0.0,-3.3714279228482793,0.04453554361194425,0.0,0.0,0.08184522316707839,0.08184522316707839,0.1942964107143232,0.1942964107143232,2.0,2.0,4.239669421487603,2.0,2.0,4.239669421487603,4.239669421487603,1.8187827370461875,1.8187827370461875,4.317698015873849,4.317698015873849,0.022499999999999996,0.9780000545103804,0.9735304517998419,0.9799262528428778,0.9705531706552579,0.1940932124999854,0.045,0.045,True,30
2000,fixed_delta_0.045,F_delta_0.045,0.045,True,False,general,Bias-aware/Honest,5000,4832,0.9664,0.03359999999999996,4832,0.9664,168,0.03359999999999996,4832,0.9664,0,0.0,4832,0.9664,0,0.0,1.0,1.0,0.9664,1.0,0.0,0.08052611636705677,2.084570981891939,0.038041511048016834,0.08905791646819154,0.5396116240124484,0.5390306847961921,0.5544781753993695,0.5592009589892362,0.5691087923860323,0.5395410086569968,0.0,-3.369473883632944,0.03862958712683026,0.0,0.0,0.07756807910492905,0.07756807910492905,0.1870124495299901,0.1870124495299901,2.0,2.0,4.081539735099338,2.0,2.0,4.081539735099338,4.081539735099338,1.7237350912206466,1.7237350912206466,4.155832211777559,4.155832211777559,0.022499999999999992,0.9835501997712965,0.9802490236267932,0.9848877985912424,0.978159900344359,0.19409321249998468,0.045,0.045,True,30
3000,fixed_delta_0.045,F_delta_0.045,0.045,True,False,general,Bias-aware/Honest,5000,3903,0.7806,0.21940000000000004,3903,0.7806,1097,0.21940000000000004,3903,0.7806,0,0.0,3903,0.7806,0,0.0,1.0,1.0,0.7806,1.0,0.0,0.08715502093894498,2.755399698113237,0.027687900425927992,0.09144627431868235,0.5121762056689139,0.5119538474727605,0.5220861800483118,0.5250830930925996,0.5311682348406371,0.5121311306341959,0.0,-3.3628449790610557,0.0316306273092156,0.0,0.0,0.07290001601217284,0.07290001601217284,0.17839275855870412,0.17839275855870412,2.0,2.0,4.006149116064566,2.0,2.0,4.006149116064566,4.006149116064566,1.6200003558260645,1.6200003558260645,3.9642835235267593,3.9642835235267593,0.0225,0.9890507601305966,0.9868869609418953,0.9899048323060213,0.9855148400471583,0.19409321249998515,0.045,0.045,False,30
4000,fixed_delta_0.045,F_delta_0.045,0.045,True,False,general,Bias-aware/Honest,5000,2255,0.451,0.5489999999999999,2255,0.451,2745,0.5489999999999999,2255,0.451,0,0.0,2255,0.451,0,0.0,1.0,1.0,0.451,1.0,0.0,0.09554741501837626,3.4756467976957137,0.0219060837773825,0.0980253651745783,0.49594737031588787,0.4959225970772261,0.5029818883049628,0.5050407356208149,0.5094423661547595,0.49592924134304955,0.0,-3.354452584981624,0.027490542215544554,0.0,0.0,0.07087365122060449,0.07087365122060449,0.1735326594378973,0.1735326594378973,2.0,2.0,3.9964523281596454,2.0,2.0,3.9964523281596454,3.9964523281596454,1.5749700271245453,1.5749700271245453,3.8562813208421636,3.8562813208421636,0.022499999999999996,0.9918013977300739,0.9901852254900368,0.9924242714971276,0.9891363310978365,0.19409321249999859,0.045,0.045,False,30
5000,fixed_delta_0.045,F_delta_0.045,0.045,True,False,general,Bias-aware/Honest,5000,968,0.1936,0.8064,968,0.1936,4032,0.8064,968,0.1936,0,0.0,968,0.1936,0,0.0,1.0,1.0,0.1936,1.0,0.0,0.10287948045070655,4.172789237707762,0.01848647766016237,0.10452551988253779,0.4848316495463949,0.4848351152591386,0.4905353564902754,0.49263065389187055,0.49584618820832327,0.4848174346244577,0.0,-3.347120519549294,0.024654847055544393,0.0,0.0,0.06990737258733233,0.06990737258733233,0.16965859567494135,0.16965859567494135,2.0,2.0,3.9834710743801653,2.0,2.0,3.9834710743801653,3.9834710743801653,1.5534971686073866,1.5534971686073866,3.7701910149986975,3.7701910149986975,0.022500000000000003,0.9934451370218645,0.9921635698006039,0.9939286433902282,0.9913244871631604,0.19409321249998693,0.045,0.045,False,30
500,fixed_delta_0.05,F_delta_0.05,0.05,True,True,both,Bias-aware/Honest,5000,4998,0.9996,0.00039999999999995595,4998,0.9996,2,0.00039999999999995595,4998,0.9996,316,0.0632,4998,0.9996,0,0.0,0.9997999199679872,0.9997999199679872,0.9994,0.9997999199679872,0.00020006001500188266,0.09548248756003597,1.3284458789760023,0.07581371091976172,0.12191584880696779,0.7640900286010077,0.7591662869196676,0.8202993604829735,0.845565524056688,0.8980761869416201,0.763243387132607,0.0,-3.354517512439964,0.07187533122059601,0.00020008003201280514,0.0,0.10632808615828451,0.10632808615828451,0.23739694576441162,0.23739694576441162,2.063625450180072,2.063625450180072,4.746298519407763,2.063625450180072,2.063625450180072,4.746298519407763,4.746298519407763,2.1265617231656906,2.1265617231656906,4.747938915288233,4.747938915288233,0.024999999999999998,0.9403134166692799,0.9257847129776448,0.9473737081907307,0.9150052844964697,0.24117195373124822,0.05,0.05,True,30
750,fixed_delta_0.05,F_delta_0.05,0.05,True,False,general,Bias-aware/Honest,5000,4991,0.9982,0.0018000000000000238,4991,0.9982,9,0.0018000000000000238,4991,0.9982,19,0.0038,4991,0.9982,0,0.0,1.0,1.0,0.9982,1.0,0.0,0.0956339623572837,1.607269766157414,0.06148281442774662,0.11368919841178413,0.7125771117202666,0.7101171608729997,0.7493665676716947,0.7631598414244132,0.7939209282994609,0.7122108202827906,0.0,-3.3543660376427167,0.05950087805479036,0.0,0.0,0.09732736392599273,0.09732736392599273,0.22324794729421985,0.22324794729421985,2.00400721298337,2.00400721298337,4.425966740132238,2.00400721298337,2.00400721298337,4.425966740132238,4.425966740132238,1.946547278519855,1.946547278519855,4.464958945884397,4.464958945884397,0.024999999999999994,0.9604009228771223,0.9512889785896352,0.9645968170179631,0.9446707595398351,0.23966897782423446,0.05,0.05,True,30
1000,fixed_delta_0.05,F_delta_0.05,0.05,True,False,general,Bias-aware/Honest,5000,4966,0.9932,0.006800000000000028,4966,0.9932,34,0.006800000000000028,4966,0.9932,0,0.0,4966,0.9932,0,0.0,1.0,1.0,0.9932,1.0,0.0,0.09607890702302661,1.85802328785097,0.05275703056165871,0.10960793847326207,0.6819510330295528,0.680338532961176,0.7088096630757401,0.7181459469154134,0.7382547766502923,0.6817113774180016,0.0,-3.353921092976974,0.051710281378740716,0.0,0.0,0.0917564887045014,0.0917564887045014,0.21425298515673935,0.21425298515673935,2.0002013693113168,2.0002013693113168,4.206000805477245,2.0002013693113168,2.0002013693113168,4.206000805477245,4.206000805477245,1.8351297740900285,1.8351297740900285,4.285059703134787,4.285059703134787,0.024999999999999994,0.9704586802127929,0.963699801892569,0.9732826224778268,0.9591898677482701,0.23962522738201236,0.05,0.05,True,30
1500,fixed_delta_0.05,F_delta_0.05,0.05,True,False,general,Bias-aware/Honest,5000,4733,0.9466,0.0534,4733,0.9466,267,0.0534,4733,0.9466,0,0.0,4733,0.9466,0,0.0,1.0,1.0,0.9466,1.0,0.0,0.09869936729854406,2.3321304086269166,0.04146699131871726,0.10705472045419107,0.6451399167880182,0.6441883997609885,0.6629072513550485,0.6687425860455537,0.6791150358538807,0.6450638406905521,0.0,-3.3513006327014563,0.04232154725715149,0.0,0.0,0.08511291474118139,0.08511291474118139,0.20312399361326375,0.20312399361326375,2.0,2.0,4.030424677794211,2.0,2.0,4.030424677794211,4.030424677794211,1.7022582948236287,1.7022582948236287,4.062479872265276,4.062479872265276,0.024999999999999998,0.9803961765918137,0.9759784160886893,0.9820981239490442,0.9731893069841051,0.2396212499999822,0.05,0.05,True,30
2000,fixed_delta_0.05,F_delta_0.05,0.05,True,False,general,Bias-aware/Honest,5000,4040,0.808,0.19199999999999995,4040,0.808,960,0.19199999999999995,4040,0.808,0,0.0,4040,0.808,0,0.0,1.0,1.0,0.808,1.0,0.0,0.10460147741434996,2.8447500045817056,0.03360172659672332,0.10986476065272606,0.6233782786319099,0.6228042042759316,0.636724582191935,0.6406033096686388,0.6487110736775663,0.6233203974490373,0.0,-3.34539852258565,0.03677000694116552,0.0,0.0,0.08152932905222282,0.08152932905222282,0.196464578897285,0.196464578897285,2.0,2.0,4.001237623762377,2.0,2.0,4.001237623762377,4.001237623762377,1.6305865810444575,1.6305865810444575,3.9292915779457,3.9292915779457,0.025000000000000005,0.9853439429508538,0.9820663715712165,0.9865820808493782,0.9799688164628103,0.23962124999998263,0.05,0.05,True,30
3000,fixed_delta_0.05,F_delta_0.05,0.05,True,False,general,Bias-aware/Honest,5000,1689,0.3378,0.6622,1689,0.3378,3311,0.6622,1689,0.3378,0,0.0,1689,0.3378,0,0.0,1.0,1.0,0.3378,1.0,0.0,0.11904315906590977,3.9471949548256595,0.023713032239269783,0.12138059439139808,0.5974633160707835,0.5971758739235069,0.606198249118026,0.6085623734238068,0.613546506555717,0.5974258237571373,0.0,-3.3309568409340904,0.030158925623973314,0.0,0.0,0.0784019601378641,0.0784019601378641,0.1883376222050754,0.1883376222050754,2.0,2.0,3.9828300769686207,2.0,2.0,3.9828300769686207,3.9828300769686207,1.5680392027572827,1.5680392027572827,3.7667524441015083,3.7667524441015083,0.025,0.9902287522557168,0.9880881591552462,0.9910434090891933,0.9866689426831117,0.2396212499999818,0.05,0.05,False,30
4000,fixed_delta_0.05,F_delta_0.05,0.05,True,False,general,Bias-aware/Honest,5000,424,0.0848,0.9152,424,0.0848,4576,0.9152,424,0.0848,0,0.0,424,0.0848,0,0.0,1.0,1.0,0.0848,1.0,0.0,0.12716117500437954,4.863999369655114,0.0195583996969404,0.12865299542353476,0.5817224981657149,0.5811952122417336,0.5883951430091268,0.5906115705156285,0.5938007975728081,0.5817054928008374,0.0,-3.322838824995621,0.02614333706490509,0.0,0.0,0.07763794093305672,0.07763794093305672,0.18166181328115025,0.18166181328115025,2.0,2.0,3.839622641509434,2.0,2.0,3.839622641509434,3.839622641509434,1.552758818661135,1.552758818661135,3.633236265623005,3.633236265623005,0.025000000000000005,0.9926633136110181,0.9910952831045098,0.9932413355068627,0.9901020878680474,0.2396212499999522,0.05,0.05,False,30
5000,fixed_delta_0.05,F_delta_0.05,0.05,True,False,general,Bias-aware/Honest,5000,114,0.0228,0.9772,114,0.0228,4886,0.9772,114,0.0228,0,0.0,114,0.0228,0,0.0,1.0,1.0,0.0228,1.0,0.0,0.12764932655579836,5.443671176797652,0.01766271474012145,0.1288549008385197,0.5711613814219517,0.5707164976100958,0.5764498461362996,0.5793480175199797,0.582581820419447,0.5710951279761171,0.0,-3.322350673444202,0.023449125123477906,0.0,0.0,0.07780048219815103,0.07780048219815103,0.17513519402552377,0.17513519402552377,2.0,2.0,3.491228070175439,2.0,2.0,3.491228070175439,3.491228070175439,1.5560096439630215,1.5560096439630215,3.5027038805104755,3.5027038805104755,0.025,0.9941424879989519,0.9928598102801542,0.9945010061739777,0.9922155413972638,0.23962124999998574,0.05,0.05,False,30
500,fixed_delta_0.055,F_delta_0.055,0.055,False,True,frontier,Bias-aware/Honest,5000,4991,0.9982,0.0018000000000000238,4991,0.9982,9,0.0018000000000000238,4991,0.9982,74,0.0148,4991,0.9982,0,0.0,1.0,1.0,0.9982,1.0,0.0,0.11346323354128629,1.6432337696827617,0.07203442450622885,0.1343942856543081,0.8513577513549401,0.8472555405647206,0.9022901171720904,0.9209085689892742,0.968095265908607,0.8506552195756826,0.0,-3.3365367664587136,0.06904874743609438,0.0,0.0,0.10917683479996017,0.10917683479996017,0.24538295848885325,0.24538295848885325,2.016229212582649,2.016229212582649,4.414546183129634,2.016229212582649,2.016229212582649,4.414546183129634,4.414546183129634,1.9850333599992762,1.9850333599992762,4.461508336160969,4.461508336160969,0.0275,0.9462413676769331,0.9322684396088011,0.9523747184787507,0.9222019544948233,0.29034581752512256,0.055,0.055,True,30
500,fixed_delta_0.06,F_delta_0.06,0.06,False,True,frontier,Bias-aware/Honest,5000,4955,0.991,0.009000000000000008,4955,0.991,45,0.009000000000000008,4955,0.991,27,0.0054,4955,0.991,0,0.0,1.0,1.0,0.991,1.0,0.0,0.13437405013450077,2.0269952261464237,0.06837523851827725,0.15076675716348967,0.9503174851411534,0.9467536417690816,0.9968659553964635,1.0151324679778058,1.0555212203674142,0.9497419710120643,0.0,-3.3156259498654985,0.06629223808778423,0.0,0.0,0.11329106060653306,0.11329106060653306,0.2553561834234885,0.2553561834234885,2.005650857719475,2.005650857719475,4.198990918264379,2.005650857719475,2.005650857719475,4.199192734611503,4.198990918264379,1.8881843434422185,1.8881843434422185,4.255936390391475,4.255936390391475,0.030000000000000006,0.9512807287695205,0.9374556357702952,0.956683469406833,0.9280418659606402,0.3452283434639652,0.06,0.06,True,30
500,fixed_delta_0.065,F_delta_0.065,0.065,False,True,frontier,Bias-aware/Honest,5000,4865,0.973,0.027000000000000024,4865,0.973,135,0.027000000000000024,4865,0.973,9,0.0018,4865,0.973,0,0.0,1.0,1.0,0.973,1.0,0.0,0.1570838432711663,2.4572738017782996,0.06547787500086698,0.17018168134938402,1.0606839494099853,1.0577094070284565,1.1034822953507764,1.1186633746395964,1.1550854785393645,1.0602176509569496,0.0,-3.292916156728834,0.06392606438789468,0.0,0.0,0.11820846252229653,0.11820846252229653,0.2663163356930516,0.2663163356930516,2.002672147995889,2.002672147995889,4.086330935251799,2.002672147995889,2.002672147995889,4.086330935251799,4.086330935251799,1.8185917311122548,1.8185917311122548,4.097174395277718,4.097174395277718,0.032499999999999994,0.9555136213089024,0.9418736653032181,0.9604355759723675,0.9325729658751009,0.40504919083133045,0.065,0.065,True,30
500,fixed_delta_0.07,F_delta_0.07,0.07,False,True,frontier,Bias-aware/Honest,5000,4668,0.9336,0.06640000000000001,4668,0.9336,332,0.06640000000000001,4668,0.9336,3,0.0006,4668,0.9336,0,0.0,1.0,1.0,0.9336,1.0,0.0,0.18243190426568898,2.9478379033097744,0.06191557535938582,0.19265024507692421,1.1819636182716664,1.179604747655922,1.2213869118402956,1.2357402593856808,1.2649072418709244,1.1815733169887552,0.0,-3.267568095734311,0.06188668110307491,0.0,0.0,0.12357657847676205,0.12357657847676205,0.2784290209614153,0.2784290209614153,2.001071122536418,2.001071122536418,4.046915167095116,2.001071122536418,2.001071122536418,4.046915167095116,4.046915167095116,1.7653796925251728,1.7653796925251728,3.9775574423059328,3.9775574423059328,0.03500000000000001,0.9590938948216687,0.945515797325612,0.9637278346141385,0.9360968068567517,0.46968614305109074,0.07,0.07,True,30
500,fixed_delta_0.075,F_delta_0.075,0.075,False,True,frontier,Bias-aware/Honest,5000,4285,0.857,0.14300000000000002,4285,0.857,715,0.14300000000000002,4285,0.857,0,0.0,4285,0.857,0,0.0,1.0,1.0,0.857,1.0,0.0,0.20984038171915115,3.4873987185187927,0.05900798886412817,0.2179773290071433,1.3141617383225495,1.311592797124332,1.3515431901012414,1.365153159831706,1.3924645165118998,1.313859726080476,0.0,-3.240159618280849,0.060171032524860515,0.0,0.0,0.1289547367957377,0.1289547367957377,0.289880635735282,0.289880635735282,2.0,2.0,3.9992998833138858,2.0,2.0,3.9992998833138858,3.9992998833138858,1.7193964906098367,1.7193964906098367,3.8650751431370933,3.8650751431370933,0.0375,0.9621864857623397,0.948561120987857,0.9665581581590899,0.9390144685645073,0.5391478124999597,0.075,0.075,True,30
500,fixed_delta_0.08,F_delta_0.08,0.08,False,True,frontier,Bias-aware/Honest,5000,3694,0.7388,0.2612,3694,0.7388,1306,0.2612,3694,0.7388,0,0.0,3694,0.7388,0,0.0,1.0,1.0,0.7388,1.0,0.0,0.23929970578162096,4.082281679306083,0.056191914408992,0.24580688692381383,1.4566434763009857,1.4544344244857168,1.4911384952619993,1.5029668739334825,1.5284246340636078,1.4563446381376173,0.0,-3.210700294218379,0.05861910680849876,0.0,0.0,0.1344441256738819,0.1344441256738819,0.3009703375676774,0.3009703375676774,2.0,2.0,3.9423389279913374,2.0,2.0,3.9423389279913374,3.9423389279913374,1.680551570923524,1.680551570923524,3.7621292195959684,3.7621292195959684,0.04,0.9649442902567067,0.9512355627822734,0.9690029525647184,0.9416581863157163,0.6134303999999284,0.08,0.08,False,30
500,fixed_delta_0.09,F_delta_0.09,0.09,False,True,frontier,Bias-aware/Honest,5000,2636,0.5272,0.4728,2636,0.5272,2364,0.4728,2636,0.5272,0,0.0,2636,0.5272,0,0.0,1.0,1.0,0.5272,1.0,0.0,0.30015367326600567,5.388252162051563,0.051526569716138663,0.3045426205946919,1.7711060779985006,1.7687678419393609,1.8021356442660332,1.8135326564288883,1.8358039451770565,1.7708151483137624,0.0,-3.1498463267339942,0.05570520165702916,0.0,0.0,0.14692903838637883,0.14692903838637883,0.32674060904397756,0.32674060904397756,2.0,2.0,3.7966616084977236,2.0,2.0,3.7966616084977236,3.7966616084977236,1.6325448709597654,1.6325448709597654,3.6304512115997505,3.6304512115997505,0.04499999999999999,0.9694360991631634,0.955631741533341,0.9728819094845502,0.9461988980984624,0.7763728499999322,0.09,0.09,False,30
500,fixed_delta_0.1,F_delta_0.1,0.1,False,True,frontier,Bias-aware/Honest,5000,2101,0.4202,0.5798,2101,0.4202,2899,0.5798,2101,0.4202,0,0.0,2101,0.4202,0,0.0,1.0,1.0,0.4202,1.0,0.0,0.35749827857710864,6.724051115437128,0.049543656267455216,0.36091332030498474,2.1253811909670346,2.1238189095405358,2.1528990942466324,2.1630180004149957,2.181420048671913,2.1251180194531276,0.0,-3.0925017214228916,0.05316709710257279,0.0,0.0,0.16152347292044356,0.16152347292044356,0.35970206363477736,0.35970206363477736,2.0,2.0,3.711565920990005,2.0,2.0,3.711565920990005,3.711565920990005,1.615234729204436,1.615234729204436,3.5970206363477732,3.5970206363477732,0.049999999999999996,0.9729985678323853,0.9591285204703356,0.9760830306494206,0.9496634634088256,0.9584849999999308,0.1,0.1,False,30
500,fixed_delta_0.12,F_delta_0.12,0.12,False,True,frontier,Bias-aware/Honest,5000,48,0.0096,0.9904,48,0.0096,4952,0.9904,48,0.0096,0,0.0,48,0.0096,0,0.0,1.0,1.0,0.0096,1.0,0.0,0.5241092158545307,10.237180720236994,0.0448461688741682,0.5259845524791599,2.9611239257061293,2.9608774767339154,2.9802175711248875,2.98613840682375,3.0013664560760427,2.9606965831034584,0.0,-2.9258907841454693,0.05119663608345457,0.0,0.0,0.1863402894466806,0.1863402894466806,0.3767180517865552,0.3767180517865552,2.0,2.0,3.0416666666666665,2.0,2.0,3.0416666666666665,3.0416666666666665,1.5528357453890056,1.5528357453890056,3.139317098221294,3.139317098221294,0.06,0.9782636692633225,0.9620087598332029,0.9800410303522696,0.9565072497240896,1.38021839999989,0.12,0.12,False,30
500,shrinking_delta,S_shrink_delta_0.0500,0.05,True,False,general,Bias-aware/Honest,5000,4998,0.9996,0.00039999999999995595,4998,0.9996,2,0.00039999999999995595,4998,0.9996,316,0.0632,4998,0.9996,0,0.0,0.9997999199679872,0.9997999199679872,0.9994,0.9997999199679872,0.00020006001500188266,0.09548248756003597,1.3284458789760023,0.07581371091976172,0.12191584880696779,0.7640900286010077,0.7591662869196676,0.8202993604829735,0.845565524056688,0.8980761869416201,0.763243387132607,0.0,-3.354517512439964,0.07187533122059601,0.00020008003201280514,0.0,0.10632808615828451,0.10632808615828451,0.23739694576441162,0.23739694576441162,2.063625450180072,2.063625450180072,4.746298519407763,2.063625450180072,2.063625450180072,4.746298519407763,4.746298519407763,2.1265617231656906,2.1265617231656906,4.747938915288233,4.747938915288233,0.024999999999999998,0.9403134166692799,0.9257847129776448,0.9473737081907307,0.9150052844964697,0.24117195373124822,0.05,0.05,True,30
750,shrinking_delta,S_shrink_delta_0.0408,0.0408248290463863,True,False,general,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,1114,0.2228,5000,1.0,0,0.0,0.9998,0.9998,0.9998,0.9998,0.00019997999899988897,0.06715753925330614,1.0482608695481772,0.06982702756792368,0.09687607390256447,0.578731024506082,0.5753543660423288,0.6261749889409598,0.6421706132114251,0.6846705123009701,0.5781511436003388,0.0,-3.3828424607466934,0.06406567411244919,0.0002,0.0,0.094643676199935,0.094643676199935,0.21385260164818481,0.21385260164818481,2.223,2.223,5.2492,2.223,2.223,5.2494,5.2492,2.318287140710333,2.318287140710333,5.238297542047258,5.238297542047258,0.020412414522999998,0.9508804808166129,0.940433171000094,0.9564049631477634,0.932802426728994,0.1637990983473604,0.0408248290463863,0.041,True,30
1000,shrinking_delta,S_shrink_delta_0.0354,0.0353553390593273,True,False,general,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,2482,0.4964,5000,1.0,0,0.0,0.9996,0.9996,0.9996,0.9996,0.0002827861382741226,0.05459520273669382,0.9513357575528727,0.06510046973128347,0.08495798789320877,0.48153061160373645,0.4791446405328532,0.52022594632617,0.5345477224991477,0.5707173716768484,0.48104073593821145,0.0,-3.3954047972633066,0.0573879435343936,0.0004,0.0,0.08854762795633377,0.08854762795633377,0.2033729820561504,0.2033729820561504,2.4964,2.4964,5.7476,2.4964,2.4964,5.7476,5.7476,2.5045051274362855,2.5045051274362855,5.75225658888136,5.75225658888136,0.01767766953,0.9575513907156361,0.9488393756456437,0.9620036188211117,0.942738430326085,0.12828700332763837,0.0353553390593273,0.035,True,30
1500,shrinking_delta,S_shrink_delta_0.0289,0.0288675134594812,True,False,general,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,4458,0.8916,5000,1.0,0,0.0,0.9992,0.9992,0.9992,0.9992,0.0003998399679871993,0.04538127866153293,0.9593502807771854,0.05414947383136377,0.07064728965831604,0.37592228033491976,0.3726201449109898,0.4088869779298476,0.4246541046301216,0.4573422536348631,0.37541407097974505,0.0,-3.4046187213384678,0.047304180309165916,0.0008,0.0,0.08085985651379153,0.08085985651379153,0.19071115459002894,0.19071115459002894,2.8948,2.8948,6.6026,2.8948,2.8948,6.6026,6.6026,2.801067595492325,2.801067595492325,6.606428186401054,6.606428186401054,0.014433756729999999,0.9654524330473532,0.958896540962885,0.968697319576995,0.9541227365901861,0.0952466504433058,0.0288675134594812,0.029,True,30
